3817203807,6.0,0.0
3817454364,6.0,0.0
3818306840,3.0,0.0
3818311020,1.0,0.0
3818831254,5.0,0.0
3819416106,81.0,32.0
3819767400,9.0,0.0
3820392998,6.0,0.0
3820446027,9.0,0.0
3821047961,5.0,0.0
3821064325,3.0,0.0
3821190632,151.0,3.0
3821689873,6.0,0.0
3822583239,11.0,0.0
3823861441,11.0,0.0
3824661875,1.0,0.0
3825550267,1.0,0.0
3826177405,7.0,1.0
3826266913,0.0,0.0
3826269982,1.0,0.0
3827268681,0.0,0.0
3827923756,2.0,0.0
3827945924,15.0,3.0
3828515870,2.0,0.0
3829182727,2.0,0.0
3829184899,5.0,0.0
3829242915,95.0,0.0
3829280858,3.0,0.0
3830297838,97.0,0.0
3830313052,125.0,6.0
3830396637,9.0,1.0
3830916199,52.0,0.0
3831143681,6.0,0.0
3831148511,1.0,0.0
3831190800,2.0,0.0
3831214149,2.0,0.0
3831807497,1.0,0.0
3831919828,4.0,0.0
3832103385,5.0,0.0
3832120119,8.0,0.0
3832947295,10.0,0.0
3833295504,11.0,1.0
3833402351,11.0,0.0
3833894876,2.0,0.0
3834087866,192.0,5.0
3835324900,47.0,6.0
3835341304,5.0,0.0
3835341430,6.0,0.0
3835357335,11.0,0.0
3835671506,1.0,0.0
3835703401,13.0,0.0
3835806869,222.0,76.0
3835918209,6.0,0.0
3836372583,7.0,0.0
3836602983,11.0,0.0
3836759104,1.0,0.0
3836793450,33.0,1.0
3837482218,2.0,0.0
3837546918,3.0,0.0
3838150253,2.0,0.0
3838581744,22.0,5.0
3838732090,158.0,21.0
3838774352,6.0,0.0
3839567678,1.0,0.0
3840166122,28.0,7.0
3840217276,2.0,0.0
3840554223,2.0,0.0
3840584142,155.0,43.0
3840688146,1.0,0.0
3840910043,12.0,1.0
3841334821,634.0,22.0
3841949093,3.0,0.0
3841963841,76.0,34.0
3842227398,11.0,0.0
3842513172,20.0,1.0
3842528795,276.0,49.0
3843043188,3.0,0.0
3843083239,6.0,0.0
3843103150,0.0,0.0
3844017709,5.0,0.0
3844019967,2.0,0.0
3844025327,3.0,0.0
3844026638,2.0,0.0
3844031840,8.0,2.0
3844032378,12.0,1.0
3844035605,78.0,5.0
3844070064,1.0,0.0
3844096324,187.0,1.0
3844216662,4.0,0.0
3844608722,98.0,2.0
3844654703,2.0,0.0
3844838697,2.0,0.0
3845186343,48.0,9.0
3845412777,7.0,0.0
3845468619,13.0,0.0
3845924752,38.0,11.0
3846426461,3.0,0.0
3846437219,16.0,2.0
3846960909,126.0,2.0
3847143087,32.0,1.0
3848297827,1.0,0.0
3848497987,222.0,5.0
3848811947,2.0,0.0
3848881977,164.0,0.0
3848960304,12.0,0.0
3848962376,4.0,0.0
3848963986,5.0,2.0
3849913605,2.0,0.0
3849949750,13.0,0.0
3849987120,6.0,0.0
3850259262,2433.0,360.0
3850493836,396.0,6.0
3851105711,9.0,1.0
3851109061,4.0,0.0
3851131508,3.0,0.0
3851780654,4.0,0.0
3851783898,7.0,3.0
3852348626,345.0,2.0
3852727765,13.0,0.0
3853386067,2.0,0.0
3853717462,2.0,0.0
3853719293,4.0,0.0
3854137450,22.0,1.0
3854391822,14.0,2.0
3854654152,3.0,0.0
3854810848,30.0,1.0
3854900554,3.0,0.0
3854915769,79.0,0.0
3855387504,39.0,2.0
3855427832,43.0,13.0
3855465728,2.0,0.0
3855856223,4.0,0.0
3855860744,18.0,0.0
3855897428,6.0,0.0
3855969867,5.0,0.0
3856243244,9.0,2.0
3857044719,6.0,0.0
3857325080,24.0,1.0
3857348297,12.0,0.0
3857386463,5.0,0.0
3857541512,50.0,10.0
3857787956,2.0,0.0
3857818755,17.0,7.0
3857848893,169.0,57.0
3858136981,12.0,0.0
3859073094,3.0,0.0
3859078474,5.0,0.0
3859082046,8.0,1.0
3859513039,3.0,0.0
3859514569,11.0,1.0
3859578144,3.0,0.0
3860323934,9.0,0.0
3860372966,231.0,59.0
3860378018,7.0,1.0
3860823414,1.0,0.0
3860829339,44.0,4.0
3860843120,8.0,0.0
3861166245,3.0,0.0
3861222472,566.0,0.0
3861575250,5.0,0.0
3861704803,6.0,0.0
3861708950,5.0,0.0
3861743053,2.0,0.0
3861757344,4.0,0.0
3862107843,3.0,0.0
3862121382,35.0,0.0
3862123581,1.0,0.0
3862132028,169.0,2.0
3862154961,327.0,51.0
3862373833,12.0,2.0
3862537464,8.0,0.0
3862673730,6.0,0.0
3862682461,16.0,3.0
3862705834,43.0,4.0
3862982513,429.0,5.0
3863028624,19.0,2.0
3863030008,20.0,4.0
3863046603,18.0,3.0
